name,latitude,longitude,iso
Jammu,32.7118,74.8467,IN
Melaka,2.2064,102.2465,MY
Zaporizhzhya,47.8573,35.1768,UA
Moradabad,28.8418,78.7568,IN
Antalya,36.89,30.7,TR
Al Hudaydah,14.7979,42.953,YE
Campo Grande,-20.45,-54.6166,BR
Shaoxing,30.0004,120.57,CN
Yichun,47.6999,128.9,CN
Mangalore,12.9,74.85,IN
Wuppertal,51.25,7.17,DE
Cheongju,36.6439,127.5012,KR
Zamboanga City,6.92,122.08,PH
Hamhung,39.9101,127.5454,KP
Fuyang,30.0533,119.9519,CN
Ilorin,8.49,4.55,NG
Saarbrucken,49.2504,6.97,DE
Fuxin,42.0105,121.66,CN
Shiyan,32.57,110.78,CN
Quetta,30.22,67.025,PK
Trujillo,-8.12,-79.02,PE
Kananga,-5.89,22.4,CD
Trabzon,40.98,39.72,TR
Jincheng,35.5004,112.83,CN
Albuquerque,35.1053,-106.6464,US
Lodz,51.775,19.4514,PL
Krakow,50.06,19.96,PL
Saltillo,25.42,-101.005,MX
Sao Jose dos Campos,-23.2,-45.8799,BR
Hungnam,39.8231,127.6232,KP
Ta`izz,13.6045,44.0394,YE
Pietermaritzburg,-29.61,30.39,ZA
Tangier,35.7473,-5.8327,MA
Hsinchu,24.8168,120.9767,TW
Changhua,24.0734,120.5134,TW
Kolhapur,16.7,74.22,IN
Farg`ona,40.39,71.78,UZ
Namangan,41,71.67,UZ
Liege,50.63,5.58,BE
Ciudad Guayana,8.37,-62.62,VE
Birmingham,33.5277,-86.7987,US
Hegang,47.4,130.37,CN
Naga City,13.6192,123.1814,PH
Gdansk,54.36,18.64,PL
Ansan,37.3481,126.8595,KR
Nuremberg,49.45,11.08,DE
Oyo,7.8504,3.93,NG
Amravati,20.95,77.77,IN
Denpasar,-8.65,115.22,ID
Sokoto,13.06,5.24,NG
Beihai,21.4804,109.1,CN
Bremen,53.08,8.8,DE
As Sulaymaniyah,35.5613,45.4309,IQ
Hannover,52.367,9.7167,DE
Cucuta,7.92,-72.52,CO
Hamilton,43.25,-79.83,CA
Moshi,-3.3396,37.34,TZ
Shaoguan,24.8,113.58,CN
Kumamoto,32.8009,130.7006,JP
Dayton,39.7797,-84.1998,US
Xinpu,34.6004,119.17,CN
Acapulco de Juarez,16.85,-99.916,MX
Kandahar,31.61,65.6949,AF
Dehra Dun,30.3204,78.05,IN
Rochester,43.168,-77.6162,US
Jeonju,35.8314,127.1404,KR
Samarkand,39.67,66.945,UZ
Qingyuan,23.7004,113.0301,CN
Sarasota,27.3386,-82.543,US
Changzhi,36.1839,113.1053,CN
Tol'yatti,53.4804,49.53,RU
Jaboatao,-8.11,-35.02,BR
Shizuoka,34.9858,138.3854,JP
Bulawayo,-20.17,28.58,ZW
Soledad,10.92,-74.77,CO
Fresno,36.7831,-119.7941,US
Meknes,33.9004,-5.56,MA
La Plata,-34.9096,-57.96,AR
Malegaon,20.5604,74.525,IN
Enugu,6.45,7.5,NG
Huangshi,30.22,115.1,CN
Aracaju,-10.9,-37.12,BR
Allentown,40.5961,-75.4755,US
Bonn,50.7205,7.08,DE
San Pedro Sula,15.5,-88.03,HN
Nellore,14.44,79.9899,IN
Catania,37.5,15.08,IT
Gorakhpur,26.7504,83.38,IN
Ipoh,4.6,101.065,MY
Ch'ongjin,41.7846,129.79,KP
Tulsa,36.1284,-95.9043,US
Utsunomiya,36.55,139.87,JP
Puyang Chengguanzhen,35.7004,114.98,CN
An Najaf,32.0003,44.3354,IQ
Sao Jose dos Pinhais,-25.57,-49.18,BR
Santo Andre,-23.6528,-46.5278,BR
Bytom,50.35,18.91,PL
Pointe-Noire,-4.77,11.88,CG
At Ta'if,21.2622,40.3823,SA
Ismailia,30.5903,32.26,EG
Concord,37.9722,-122.0016,US
Shimoga,13.9304,75.56,IN
Bien Hoa,10.97,106.8301,VN
Xiping,25.6005,103.8166,CN
Kryvyy Rih,47.9283,33.345,UA
Irbid,32.55,35.85,JO
Tiruppur,11.0804,77.33,IN
Andijon,40.79,72.34,UZ
Krasnodar,45.02,39,RU
Zaragoza,41.65,-0.89,ES
Genoa,44.41,8.93,IT
Diyarbakir,37.9204,40.23,TR
Morelia,19.7334,-101.1895,MX
Ul'yanovsk,54.33,48.41,RU
Utrecht,52.1003,5.12,NL
Kikwit,-5.03,18.85,CD
Al Hufuf,25.3487,49.5856,SA
Yogyakarta,-7.78,110.375,ID
Wroclaw,51.1104,17.03,PL
Winnipeg,49.883,-97.166,CA
Izhevsk,56.85,53.23,RU
Cape Coral,26.6445,-81.9955,US
Springfield,42.1155,-72.5395,US
Zhuozhou,39.5401,115.79,CN
Raurkela,22.2304,84.83,IN
Quebec,46.84,-71.2456,CA
Poznan,52.4058,16.8999,PL
Colorado Springs,38.8674,-104.7606,US
Port Said,31.26,32.29,EG
Nanded,19.17,77.3,IN
Bannu,32.989,70.5986,PK
Southend-on-Sea,51.55,0.72,GB
Dresden,51.05,13.75,DE
Wiesbaden,50.0804,8.25,DE
Charleston,32.8151,-79.963,US
Changping,40.2248,116.1944,CN
Palu,-0.907,119.833,ID
Taizhou,32.4904,119.9,CN
Xingtai,37.05,114.5,CN
Samsun,41.28,36.3437,TR
Luxor,25.7,32.65,EG
Belgaum,15.865,74.505,IN
Pontianak,-0.03,109.32,ID
Yaroslavl',57.62,39.87,RU
Constantine,36.36,6.5999,DZ
Banjarmasin,-3.33,114.5801,ID
Grand Rapids,42.9615,-85.6557,US
Kirkuk,35.4722,44.3923,IQ
Sangli,16.8604,74.575,IN
Barcelona,10.1304,-64.72,VE
Mission Viejo,33.6095,-117.655,US
Suhaj,26.5504,31.7,EG
Al Mansurah,31.0504,31.38,EG
Canoas,-29.92,-51.18,BR
Barnaul,53.355,83.745,RU
Zahedan,29.5,60.83,IR
Jalalabad,34.4415,70.4361,AF
Albany,42.6664,-73.7987,US
Chiclayo,-6.7629,-79.8366,PE
Hermosillo,29.0989,-110.9541,MX
Chanda,19.97,79.3,IN
Al Hillah,32.4721,44.4217,IQ
Al Hillah,23.4895,46.7564,SA
Rasht,37.3,49.63,IR
Nagano,36.65,138.17,JP
Vinh,18.7,105.68,VN
Abeokuta,7.1604,3.35,NG
Kayseri,38.735,35.49,TR
Samarinda,-0.5,117.15,ID
Ajmer,26.45,74.64,IN
Dortmund,51.53,7.45,DE
Vladivostok,43.13,131.91,RU
Irkutsk,52.32,104.245,RU
Knoxville,35.9692,-83.9496,US
Blantyre,-15.79,34.9899,MW
Baton Rouge,30.4419,-91.131,US
Anqing,30.5,117.05,CN
Cuttack,20.47,85.8899,IN
Hachioji,35.6577,139.3261,JP
Khabarovsk,48.455,135.12,RU
Veracruz,19.1773,-96.16,MX
Kisangani,0.52,25.22,CD
Kerman,30.3,57.08,IR
Orumiyeh,37.53,45,IR
Bikaner,28.0304,73.3299,IN
Quetzaltenango,14.83,-91.52,GT
Bakersfield,35.353,-119.0359,US
Ogden,41.228,-111.9677,US
Shihezi,44.3,86.0299,CN
Kuching,1.53,110.33,MY
Shuozhou,39.3004,112.42,CN
Niigata,37.92,139.04,JP
Pereira,4.8104,-75.68,CO
Macau,22.203,113.545,MO
New Haven,41.3112,-72.9246,US
Bouake,7.69,-5.03,CI
Columbia,34.0376,-80.9037,US
Akron,41.0798,-81.5219,US
Binjai,3.6204,98.5001,ID
Uberlandia,-18.9,-48.28,BR
Sorocaba,-23.49,-47.47,BR
Wusong,30.9504,117.78,CN
Weihai,37.5,122.1,CN
Mar del Plata,-38,-57.58,AR
Santiago de Cuba,20.025,-75.8213,CU
Siping,43.17,124.33,CN
Kagoshima,31.586,130.5611,JP
Surakarta,-7.565,110.825,ID
Makhachkala,42.98,47.5,RU
Bhavnagar,21.7784,72.13,IN
Uyo,5.008,7.85,NG
Bristol,51.45,-2.5833,GB
Bahawalpur,29.39,71.675,PK
Kenitra,34.2704,-6.58,MA
Ribeirao Preto,-21.17,-47.83,BR
Kanazawa,36.56,136.64,JP
Orenburg,51.78,55.11,RU
Malaga,36.7204,-4.42,ES
Tabuk,28.3838,36.555,SA
Puerto La Cruz,10.17,-64.68,VE
Jiujiang,29.73,115.98,CN
Hisar,29.17,75.725,IN
Kashgar,39.4763,75.9699,CN
Matola,-25.9696,32.46,MZ
Bilaspur,22.0904,82.16,IN
Sargodha,32.0854,72.675,PK
Leipzig,51.3354,12.41,DE
Tinnevelly,8.7304,77.69,IN
Cancun,21.17,-86.83,MX
Yangzhou,32.4,119.43,CN
Novokuznetsk,53.75,87.115,RU
Latakia,35.54,35.78,SY
Heroica Matamoros,25.88,-97.5,MX
Goteborg,57.75,12,SE
Otsu,35.0064,135.8674,JP
Tomsk,56.495,84.975,RU
Linxia Chengguanzhen,35.6,103.2,CN
Matsuyama,33.8455,132.7658,JP
Rouen,49.4304,1.08,FR
Jiangmen,22.5804,113.08,CN
Oaxaca,17.0827,-96.6699,MX
Beira,-19.82,34.87,MZ
Guntur,16.33,80.45,IN
Tripoli,34.42,35.87,LB
Hamadan,34.796,48.515,IR
Cangzhou,38.3204,116.87,CN
Kota Kinabalu,5.98,116.11,MY
Gold Coast,-28.0815,153.4482,AU
Ji'an,27.1304,115,CN
Londrina,-23.3,-51.18,BR
Ryazan',54.62,39.72,RU
Shashi,30.32,112.23,CN
Bello,6.33,-75.57,CO
Tyumen',57.14,65.53,RU
Lipetsk,52.62,39.64,RU
Shiliguri,26.7204,88.455,IN
Eskisehir,39.795,30.53,TR
Banda Aceh,5.55,95.32,ID
Ujjain,23.1904,75.79,IN
Salta,-24.7834,-65.4166,AR
Penza,53.18,45,RU
Blida,36.4203,2.83,DZ
Mykolayiv,46.9677,31.9843,UA
Karbala',32.6149,44.0245,IQ
Suez,30.005,32.5499,EG
Gliwice,50.3304,18.67,PL
Bukittinggi,-0.3031,100.3615,ID
Liaoyuan,42.9,125.13,CN
Kota Bharu,6.12,102.23,MY
Jundiai,-23.2,-46.88,BR
Edinburgh,55.9483,-3.2191,GB
Tlaxcala,19.32,-98.23,MX
Provo,40.2457,-111.6457,US
Arak,34.0804,49.7,IR
Davangere,14.47,75.92,IN
Vina del Mar,-33.03,-71.54,CL
Pingtung,22.6817,120.4817,TW
Annaba,36.92,7.76,DZ
Akola,20.71,77.01,IN
Brighton,50.8303,-0.17,GB
Astrakhan',46.3487,48.055,RU
Bradford,53.8,-1.75,GB
Bari,41.1142,16.8728,IT
Damanhur,31.0504,30.47,EG
Al Minya,28.09,30.75,EG
Taoyuan District,24.9889,121.3111,TW
Keelung,25.1333,121.7333,TW
San Lorenzo,-25.34,-57.52,PY
Pasuruan,-7.6296,112.9,ID
Chiayi,23.4755,120.4351,TW
Thai Nguyen,21.6,105.83,VN
Awka,6.2104,7.07,NG
Shuangyashan,46.6704,131.35,CN
Mazatan,29.0171,-110.1333,MX
Tsu,34.7171,136.5167,JP
Mataram,-8.5795,116.135,ID
Macapa,0.033,-51.05,BR
Worcester,42.2705,-71.8079,US
Reynosa,26.08,-98.3,MX
Shahrisabz,39.0618,66.8315,UZ
Mesa,33.4017,-111.7181,US
Duma,33.5833,36.4,SY
Mwanza,-2.52,32.93,TZ
Wuwei,37.928,102.641,CN
Palm Bay,27.955,-80.6628,US
Port Sudan,19.6158,37.2164,SD
Santa Fe,-31.6239,-60.69,AR
Tula,54.2,37.6299,RU
Bani Suwayf,29.0804,31.09,EG
Yanji,42.8823,129.5128,CN
Toledo,41.6639,-83.5822,US
Bologna,44.5004,11.34,IT
Brookhaven,40.8321,-72.9518,US
Saharanpur,29.97,77.55,IN
Murrieta,33.572,-117.1909,US
Gulbarga,17.35,76.82,IN
Bhatpara,22.8504,88.52,IN
Wichita,37.6897,-97.3441,US
Ile-Ife,7.4804,4.56,NG
Feira de Santana,-12.25,-38.97,BR
Shah Alam,3.0667,101.55,MY
Mariupol',47.0962,37.5562,UA
Des Moines,41.5725,-93.6105,US
Tuxtla,16.75,-93.15,MX
Herat,34.33,62.17,AF
Homyel',52.43,31,BY
Zhaoqing,23.0504,112.45,CN
Americana,-22.7499,-47.33,BR
Dhulia,20.9,74.77,IN
Ostrava,49.8304,18.25,CZ
Yazd,31.9201,54.37,IR
Sialkot City,32.52,74.56,PK
Kemerovo,55.34,86.09,RU
Nazret,8.55,39.27,ET
Staten Island,40.5834,-74.1496,US
Jiaojiangcun,28.6804,121.45,CN
Chaoyang,41.5504,120.42,CN
Juiz de Fora,-21.77,-43.375,BR
Udaipur,24.6,73.73,IN
Long Beach,33.798,-118.1675,US
Greenville,34.8362,-82.3649,US
Kocaeli,40.776,29.9306,TR
Piraeus,37.95,23.7,GR
Shymkent,42.32,69.595,KZ
Iligan,8.1712,124.2154,PH
Qazvin,36.27,50,IR
Calabar,4.9604,8.33,NG
Malatya,38.3704,38.3,TR
Dadukou,26.55,101.73,CN
Bandar `Abbas,27.2041,56.2721,IR
Naberezhnyye Chelny,55.7,52.3199,RU
Hamah,35.1503,36.73,SY
Cranbourne,-38.0996,145.2834,AU
Iquitos,-3.75,-73.25,PE
Mazar-e Sharif,36.7,67.1,AF
Leicester,52.63,-1.1332,GB
Kirov,58.5901,49.67,RU
Jingdezhen,29.2704,117.18,CN
Durango,24.0311,-104.67,MX
Jambi,-1.59,103.61,ID
Volta Redonda,-22.5196,-44.095,BR
Hengshui,37.72,115.7,CN
Sfax,34.75,10.72,TN
Sunderland,54.92,-1.38,GB
Xalapa,19.53,-96.92,MX
Luhans'k,48.5698,39.3344,UA
Manado,1.48,124.85,ID
Qaraghandy,49.885,73.115,KZ
An Nasiriyah,31.0429,46.2676,IQ
Oshawa,43.88,-78.85,CA
Taihecun,45.8,130.85,CN
Belfast,54.6,-5.96,GB
Sanliurfa,37.17,38.795,TR
Chengde,40.9604,117.93,CN
Jiangguanchi,34.0204,113.82,CN
Chlef,36.1704,1.32,DZ
Oita,33.2432,131.5979,JP
Baguio City,16.43,120.5699,PH
San Juan,-31.55,-68.52,AR
Cheboksary,56.13,47.25,RU
Ado-Ekiti,7.6304,5.22,NG
Balikpapan,-1.25,116.83,ID
Bellary,15.15,76.915,IN
Bamenda,5.96,10.15,CM
Gent,51.03,3.7,BE
Tokushima,34.0674,134.5525,JP
Little Rock,34.7255,-92.358,US
Wuzhou,23.48,111.32,CN
Portsmouth,50.8003,-1.08,GB
Harrisburg,40.2752,-76.8843,US
Cabimas,10.43,-71.45,VE
Foz do Iguacu,-25.5235,-54.53,BR
Denton,33.2176,-97.1419,US
Wakayama,34.2231,135.1677,JP
Strasbourg,48.58,7.75,FR
Madison,43.0827,-89.3923,US
Mawlamyine,16.5004,97.67,MM
San Cristobal,7.77,-72.25,VE
Nantes,47.2104,-1.59,FR
Khujand,40.29,69.6199,TJ
Guangyuan,32.43,105.87,CN
Khomeyni Shahr,32.7004,51.47,IR
Garoua,9.3,13.39,CM
Bukavu,-2.51,28.84,CD
Tuticorin,8.82,78.13,IN
Nagasaki,32.765,129.885,JP
Pohang,36.0209,129.3715,KR
Kaliningrad,54.7,20.4973,RU
Likasi,-10.97,26.78,CD
Reno,39.5497,-119.8483,US
Spanish Town,17.9833,-76.95,JM
Port St. Lucie,27.2796,-80.3884,US
San Luis,-33.3,-66.35,AR
Katsina,12.9904,7.6,NG
Welkom,-27.97,26.73,ZA
Santa Marta,11.2472,-74.2017,CO
Villahermosa,18,-92.9,MX
Bryansk,53.26,34.43,RU
Bournemouth,50.73,-1.9,GB
Bengkulu,-3.8,102.27,ID
Heidelberg,49.42,8.7,DE
Oakland,37.7903,-122.2165,US
Kurnool,15.83,78.03,IN
Chaozhou,23.68,116.63,CN
Batangas,13.7817,121.0217,PH
Gaya,24.8,85,IN
Ibague,4.4389,-75.2322,CO
Ivanovo,57.01,41.01,RU
Erzurum,39.9204,41.29,TR
Akure,7.2504,5.2,NG
Asyut,27.19,31.1799,EG
Kolwezi,-10.7167,25.4724,CD
Sukkur,27.7136,68.8486,PK
Luohe,33.57,114.03,CN
Campina Grande,-7.23,-35.88,BR
Kitchener,43.45,-80.5,CA
Winston-Salem,36.1029,-80.261,US
Middlesbrough,54.5804,-1.23,GB
Meizhou,24.3005,116.12,CN
Ardabil,38.25,48.3,IR
Magnitogorsk,53.4227,58.98,RU
Gifu,35.4231,136.7628,JP
Huancayo,-12.08,-75.2,PE
Nha Trang,12.25,109.17,VN
Maturin,9.75,-63.17,VE
Zhangjiakou Shi Xuanhua Qu,40.5944,115.0243,CN
Kursk,51.74,36.19,RU
Oujda-Angad,34.69,-1.91,MA
Metz,49.1203,6.18,FR
Al `Ayn,24.2305,55.74,AE
Jeju,33.5101,126.5219,KR
Osogbo,7.7704,4.56,NG
Indio,33.7346,-116.2346,US
Ipatinga,-19.4796,-42.52,BR
Szczecin,53.4204,14.53,PL
Durham,35.9795,-78.9032,US
Syracuse,43.0409,-76.1438,US
Chattanooga,35.0657,-85.2487,US
Murcia,37.98,-1.13,ES
Tanta,30.7904,31,EG
Kitwe,-12.81,28.22,ZM
Lancaster,40.042,-76.3012,US
Zanzibar,-6.16,39.2,TZ
Taubate,-23.0195,-45.56,BR
Ghulja,43.9,81.35,CN
Pasay City,14.5504,121,PH
Spokane,47.6671,-117.433,US
Mbale,1.0904,34.17,UG
Palm Coast,29.5392,-81.246,US
Kassala,15.46,36.39,SD
Sunch'on,39.4236,125.939,KP
Tver',56.86,35.89,RU
Sikar,27.6104,75.14,IN
Jiangjiafan,31.0304,112.1,CN
Surgut,61.2599,73.425,RU
Tumkur,13.33,77.1,IN
Gomez Palacio,25.5701,-103.5,MX
Buraydah,26.3664,43.9628,SA
Khmel'nyts'kyy,49.4249,27.0015,UA
Eindhoven,51.43,5.5,NL
Chiang Mai,18.8,98.98,TH
Piura,-5.21,-80.63,PE
Horlivka,48.2996,38.0547,UA
Arlington,32.6998,-97.1251,US
Ndola,-12.9999,28.65,ZM
Yuxi,24.38,102.57,CN
Bonita Springs,26.3559,-81.7861,US
Poughkeepsie,41.6949,-73.921,US
Kisumu,-0.09,34.75,KE
Stockton,37.9766,-121.3111,US
Quilon,8.9004,76.57,IN
El Obeid,13.1833,30.2167,SD
Nyala,12.06,24.89,SD
Sandakan,5.843,118.108,MY
Ahmadnagar,19.1104,74.75,IN
Osh,40.5404,72.79,KG
Stoke-on-Trent,53.0004,-2.18,GB
Bhilwara,25.3504,74.635,IN
Oxnard,34.1962,-119.1819,US
Comilla,23.4704,91.17,BD
Augusta,33.3645,-82.0708,US
Scranton,41.4044,-75.6649,US
Samut Prakan,13.6069,100.6115,TH
Grenoble,45.1804,5.72,FR
Nampula,-15.136,39.293,MZ
Nizamabad,18.6704,78.1,IN
Granada,37.165,-3.585,ES
Brno,49.2004,16.61,CZ
Coventry,52.4204,-1.5,GB
Alajuela,10.02,-84.23,CR
Iloilo,10.705,122.545,PH
Campos,-21.75,-41.32,BR
Resistencia,-27.46,-58.99,AR
Baicheng,45.62,122.82,CN
Qarshi,38.8704,65.8,UZ
Misratah,32.38,15.1,LY
Ha'il,27.5236,41.7001,SA
Boise,43.6007,-116.2312,US
Bejaia,36.7604,5.07,DZ
Southampton,50.9,-1.4,GB
Celaya,20.53,-100.8,MX
Pasto,1.2136,-77.2811,CO
Modesto,37.6374,-121.0028,US
Caxias do Sul,-29.18,-51.17,BR
Nizhniy Tagil,57.92,59.975,RU
Xichang,27.88,102.3,CN
Dezhou,37.4504,116.3,CN
Vigo,42.22,-8.73,ES
Las Palmas de Gran Canaria,28.1,-15.43,ES
Parbhani,19.2704,76.76,IN
Karlsruhe,49,8.4,DE
Zhoukou,33.6304,114.63,CN
Makiyivka,48.0297,37.9746,UA
Putian,25.4303,119.02,CN
Kahramanmaras,37.61,36.945,TR
Manizales,5.06,-75.52,CO
Palma,39.5743,2.6542,ES
Manukau City,-37,174.885,NZ
Shillong,25.5705,91.88,IN
Khorramabad,33.4804,48.35,IR
Villavicencio,4.1533,-73.635,CO
Sao Jose do Rio Preto,-20.7996,-49.39,BR
Kaunas,54.9504,23.88,LT
Latur,18.4004,76.57,IN
Kissimmee,28.3042,-81.4164,US
Youngstown,41.0993,-80.6463,US
Shache,38.4261,77.25,CN
Seremban,2.7105,101.94,MY
Denizli,37.7704,29.08,TR
Van,38.4954,43.4,TR
A Coruna,43.33,-8.42,ES
Madan,30.3307,48.2797,IR
Quzhou,28.9704,118.87,CN
Rajapalaiyam,9.4204,77.58,IN
Reading,51.47,-0.98,GB
Najran,17.5065,44.1316,SA
Mahilyow,53.8985,30.3247,BY
Al Qatif,26.5196,50.0115,SA
Mazatlan,23.2211,-106.42,MX
Longyan,25.1804,117.03,CN
Aurora,39.7084,-104.7274,US
Bydgoszcz,53.1204,18.01,PL
Kuantan,3.83,103.32,MY
Gorontalo,0.55,123.07,ID
Nakuru,-0.28,36.07,KE
Vladikavkaz,43.0504,44.67,RU
Larkana,27.5618,68.2068,PK
Christchurch,-43.535,172.63,NZ
Stavropol',45.05,41.98,RU
Sanya,18.2591,109.504,CN
Bhagalpur,25.23,86.98,IN
Shekhupura,31.72,73.99,PK
Cusco,-13.525,-71.9722,PE
Tamale,9.4004,-0.84,GH
Ulan-Ude,51.825,107.625,RU
Bobo-Dioulasso,11.18,-4.29,BF
Lublin,51.2504,22.5727,PL
Halifax,44.65,-63.6,CA
Augsburg,48.35,10.9,DE
Sungai Petani,5.6497,100.4793,MY
Ad Diwaniyah,31.9889,44.924,IQ
Taraz,42.9,71.365,KZ
Toulon,43.1342,5.9188,FR
Zanjan,36.67,48.5,IR
Donostia,43.3204,-1.98,ES
Iwaki,37.0553,140.89,JP
Encarnacion,-27.3472,-55.8739,PY
Posadas,-27.3578,-55.8851,AR
Fuyu,45.1804,124.82,CN
Ca Mau,9.1774,105.15,VN
Asahikawa,43.755,142.38,JP
Mirpur Khas,25.5318,69.0118,PK
Arkhangel'sk,64.575,40.545,RU
Wafangdian,39.6259,121.996,CN
Ambon,-3.7167,128.2,ID
Orizaba,18.85,-97.13,MX
Hongzhai,35.0476,104.6394,CN
Santiago del Estero,-27.7833,-64.2667,AR
Mito,36.3704,140.48,JP
Safi,32.32,-9.24,MA
Eldoret,0.52,35.27,KE
Rahimyar Khan,28.4202,70.2952,PK
Neiva,2.931,-75.3302,CO
Anaheim,33.839,-117.8573,US
Vinnytsya,49.2254,28.4816,UA
Hualien,23.9837,121.6,TW
Kuala Terengganu,5.3304,103.12,MY
Long Xuyen,10.3804,105.42,VN
Viet Tri,21.3304,105.43,VN
Qo`qon,40.5404,70.94,UZ
Yingmen,39.83,97.73,CN
Haarlem,52.3804,4.63,NL
Buon Ma Thuot,12.667,108.05,VN
Chimbote,-9.07,-78.57,PE
Muzaffarnagar,29.485,77.695,IN
Nuevo Laredo,27.5,-99.55,MX
Lancaster,34.6934,-118.1753,US
Sanandaj,35.3,47.02,IR
Linz,48.3192,14.2888,AT
Camaguey,21.3808,-77.9169,CU
Verona,45.4404,10.99,IT
Victorville,34.5277,-117.3536,US
London,42.97,-81.25,CA
Merida,8.4,-71.13,VE
Charleroi,50.4204,4.45,BE
Belgorod,50.63,36.5999,RU
Kusti,13.17,32.66,SD
Al `Amarah,31.8416,47.1512,IQ
Maebashi,36.3927,139.0727,JP
Pensacola,30.4427,-87.1886,US
Kurgan,55.46,65.345,RU
Kohat,33.6027,71.4327,PK
Vitsyebsk,55.1887,30.1853,BY
Piracicaba,-22.71,-47.64,BR
Yeosu,34.7368,127.7458,KR
Fayetteville,36.0713,-94.166,US
San Juan,18.4037,-66.0636,PR
Corpus Christi,27.7261,-97.3755,US
Jhang City,31.2804,72.325,PK
Pematangsiantar,2.9614,99.0615,ID
Arusha,-3.36,36.67,TZ
Corrientes,-27.49,-58.81,AR
Tamuramachi-moriyama,37.41,140.38,JP
Plovdiv,42.154,24.754,BG
Chitungwiza,-18,31.1,ZW
Aksu,41.15,80.25,CN
Yucheng,29.9804,103.08,CN
Tieling,42.3004,123.82,CN
Irapuato,20.67,-101.5,MX
Kaluga,54.5204,36.27,RU
East London,-32.97,27.87,ZA
Jackson,32.3163,-90.2124,US
Kaesong,37.964,126.5644,KP
Ciudad Bolivar,8.1,-63.6,VE
Kawagoe,35.9177,139.4911,JP
Jitpur,27.6666,85.3333,NP
Phan Thiet,10.9337,108.1001,VN
Alor Setar,6.1133,100.3729,MY
Santa Cruz de Tenerife,28.47,-16.25,ES
Gijon,43.53,-5.67,ES
Greensboro,36.0956,-79.8268,US
Kochi,33.5624,133.5375,JP
Flint,43.0235,-83.6922,US
Islip,40.7384,-73.1887,US
Bauru,-22.33,-49.08,BR
Nakhon Ratchasima,15,102.1,TH
Orel,52.97,36.07,RU
Takamatsu,34.3447,134.0448,JP
Santa Ana,33.7366,-117.8819,US
Muzaffarpur,26.1204,85.3799,IN
Beni,0.4904,29.45,CD
Toyama,36.7,137.23,JP
Hangu,39.232,117.777,CN
Wad Medani,14.4,33.52,SD
Montes Claros,-16.72,-43.86,BR
Bielefeld,52.03,8.53,DE
Heyuan,23.7304,114.68,CN
Mathura,27.5,77.67,IN
Mymensingh,24.7504,90.38,BD
Baishan,41.9,126.43,CN
Patiala,30.3204,76.385,IN
Wonsan,39.1605,127.4308,KP
Pavlodar,52.3,76.95,KZ
Fort Wayne,41.0885,-85.1436,US
Maringa,-23.4095,-51.93,BR
Saugor,23.8504,78.75,IN
Sochi,43.59,39.73,RU
Montpellier,43.6104,3.87,FR
Itajai,-26.8996,-48.68,BR
Sousse,35.83,10.625,TN
Ann Arbor,42.2755,-83.7312,US
Iasi,47.1683,27.5749,RO
Brahmapur,19.32,84.8,IN
Birjand,32.88,59.2199,IR
Fayetteville,35.0846,-78.9776,US
Yoshkar-Ola,56.6354,47.8749,RU
Miyazaki,31.9182,131.4184,JP
Volzhskiy,48.7948,44.7744,RU
Chenzhou,25.8004,113.0301,CN
Valladolid,41.65,-4.75,ES
Santa Rosa,38.4458,-122.7067,US
Al Kut,32.4907,45.8304,IQ
Cordoba,37.88,-4.77,ES
Smolensk,54.7827,32.0473,RU
Lansing,42.7142,-84.5601,US
Ciudad del Este,-25.5167,-54.6161,PY
Pelotas,-31.75,-52.33,BR
Podol'sk,55.3804,37.5299,RU
Kherson,46.6325,32.6007,UA
Shahjanpur,27.8804,79.905,IN
Itu,-23.26,-47.3,BR
Legazpi City,13.17,123.75,PH
Akita,39.71,140.09,JP
Maroua,10.5956,14.3247,CM
Anapolis,-16.3196,-48.96,BR
Pachuca,20.1704,-98.73,MX
Bukhara,39.78,64.43,UZ
Murmansk,68.97,33.1,RU
Windsor,42.3333,-83.0333,CA
Holguin,20.8872,-76.2631,CU
Oskemen,49.99,82.6149,KZ
Tepic,21.5054,-104.88,MX
Vladimir,56.13,40.4099,RU
Mobile,30.6782,-88.1163,US
Hat Yai,6.9964,100.4714,TH
Poltava,49.574,34.5703,UA
Cumana,10.45,-64.18,VE
Hrodna,53.6779,23.8341,BY
Rohtak,28.9,76.58,IN
Al Fayyum,29.31,30.84,EG
Cluj-Napoca,46.7884,23.5984,RO
Bauchi,10.3104,9.84,NG
Lexington,38.0423,-84.4587,US
Alicante,38.3512,-0.4836,ES
Dezful,32.3804,48.47,IR
Maiquetia,10.6004,-66.97,VE
Armenia,4.5343,-75.6811,CO
Timisoara,45.7588,21.2234,RO
Pescara,42.4554,14.2187,IT
Gdynia,54.5204,18.53,PL
Angeles City,15.1451,120.5451,PH
Ningde,26.6804,119.5301,CN
Aswan,24.0875,32.8989,EG
Varna,43.2156,27.8953,BG
Koblenz,50.3505,7.6,DE
Cherepovets,59.1404,37.91,RU
Qurghonteppa,37.8373,68.7713,TJ
Semey,50.435,80.275,KZ
Galati,45.4559,28.0459,RO
Brasov,45.6475,25.6072,RO
Sambalpur,21.4704,83.9701,IN
Pucallpa,-8.3689,-74.535,PE
Antofagasta,-23.65,-70.4,CL
Huntsville,34.6988,-86.6412,US
